id,createdAt,details,from,isActive,positionNumber,round,teamId,to,updatedAt,year,_source_team_ids
mSyly9OoC02YNs,2026-07-08T06:21:47.731Z,"SAS will receive the most / more favorable of its 2030 1st round pick, DAL' 2030 1st round pick and MIN's 2030 1st round pick protected for selection 1; DAL will receive the less favorable of its pick and the SAS pick; MIN will receive the less favorable of (1) its pick and (2) the more favorable of the SAS pick and the DAL pick [or its pick if not conveyable]; if the MIN pick falls on its protected selection and is therefore not conveyable, then MIN's commitment to SAS will be lifted and SAS will instead have the right to swap its pick for the DAL pick (via SAS's right to swap for DAL; via SAS's right to swap SAS or DAL for MIN); MIN may convey the pick it receives to CHA via a complex swap right [BOS-DAL-SAS, 7/12/2023; MIN-SAS, 6/26/2024; CHA-MIN, pending]",,True,,1,7,SAS  holds rights to swap,2026-08-31T08:18:45.034Z,2030,7
pUbJy4URT8aPbO,2025-02-06T04:35:37.853Z,No protections,,True,,2,7,DET,2026-08-31T08:18:45.034Z,2031,7
7VkuGQq3l6uCBI,2024-06-26T17:07:21.129Z,,,True,,1,7,,2026-08-31T08:18:45.034Z,2031,7
-DD-tZy-WI5-Wd,2026-07-08T06:21:47.731Z,No protections,,True,,2,7,NYK,2026-08-31T08:18:45.034Z,2032,7
U91QDkCjpKulG4,2025-06-27T18:30:43.808Z,,,True,,1,7,,2026-08-31T08:18:45.034Z,2032,7
9fJTVuhGsz_kwi,2026-07-08T06:21:47.731Z,,,True,,2,7,,2026-08-31T08:18:45.034Z,2033,7
unNhRE175wdsv9,2026-07-08T06:21:47.731Z,,,True,,1,7,,2026-08-31T08:18:45.034Z,2033,7
-1XTyYjPmrwhKL,2022-06-24T14:50:00.459Z,"DEN's 1st round pick to OKC protected for selections 1-5 in 2027, 1-5 in 2028 and 1-5 in 2029; if DEN has not conveyed this first potential 1st round pick to OKC by 2029, then DEN will instead convey its 2029 2nd round pick to OKC; OKC may convey the 2027 pick to the LAC (see OKC incoming) which may then convey this pick to TOR (see LAC incoming) [DEN-OKC, 6/23/2022]",,True,,1,8,OKC,2026-08-31T08:18:45.034Z,2027,8
1kTfKYp09jILud,2026-07-08T06:21:47.731Z,No protections,,True,,2,8,UTA,2026-08-31T08:18:45.034Z,2027,8
EFQ4FwOyG-bA04,2026-07-08T06:21:47.731Z,No protections,MIN,True,,2,8,,2026-08-31T08:18:45.034Z,2028,8
HU0Dl26c4Cbp_h,2025-02-06T10:52:57.965Z,"DEN's 2028 2nd round pick to WAS protected for selections 31-33 (if this pick falls within its protected range and is therefore not conveyed, then DEN's commitment to WAS will be lifted) (via SAS to SAC) [BOS-DEN-SAS, 1/19/2022; CHI-SAC-SAS, 2/3/2025; SAC-WAS, 2/5/2025]",,True,,2,8,WAS,2026-08-31T08:18:45.034Z,2028,8
olnoSj6jtDRFWh,2021-06-21T10:08:45.886Z,,,True,,1,8,,2026-08-31T08:18:45.034Z,2028,8
yVgcZ4X7yM0zAL,2024-07-26T10:29:30.688Z,No protections,,True,,2,8,CHA,2026-08-31T08:18:45.034Z,2029,8
Cj6xNiK2Ba6XQe,2023-07-21T06:12:47.737Z,"only if and at least two years after DEN conveys a first potential 1st round pick to OKC, then DEN's next potential 1st round pick to OKC protected for selections 1-5 in 2029 and 1-5 in 2030; if DEN has not conveyed this next potential 1st round pick to OKC by 2030, then DEN will instead convey its 2030 2nd round pick to OKC (if the 1st round pick is conveyed, then OKC will still receive the 2nd round pick via CHA); OKC may convey the 2nd round pick to MEM (see OKC incoming) [DEN-IND-LAL-OKC, 6/23/2023]",,True,,1,8,OKC,2026-08-31T08:18:45.034Z,2029,8
xPdANOwq_2Hqve,2026-07-08T06:21:47.731Z,No protections,,True,,2,8,MEM or OKC,2026-08-31T08:18:45.034Z,2030,8
Pxq6-az-q65XHu,2023-06-27T03:57:46.352Z,,,True,,1,8,,2026-08-31T08:18:45.034Z,2030,8
qAuDjuyzC0gi4Y,2026-07-08T06:21:47.731Z,No protections,SAC,True,,2,8,,2026-08-31T08:18:45.034Z,2031,8
aGwQDTnQvsCc2S,2026-07-08T06:21:47.731Z,No protections,,True,,2,8,CHI,2026-08-31T08:18:45.034Z,2031,8
Q2d5wSV43lTEc-,2024-06-26T17:07:21.129Z,,,True,,1,8,,2026-08-31T08:18:45.034Z,2031,8
BAnm29mkNHv6Jz,2026-07-08T06:21:47.731Z,No protections,,True,,2,8,BKN,2026-08-31T08:18:45.034Z,2032,8
OtJy90Y9mY5-fN,2025-07-08T01:09:45.446Z,No protections,,True,,1,8,BKN,2026-08-31T08:18:45.034Z,2032,8
urIIvpDK7JfvGf,2026-07-08T06:21:47.731Z,,,True,,1,8,,2026-08-31T08:18:45.034Z,2033,8
dU4sKqvkOY7CAt,2026-07-08T06:21:47.731Z,,,True,,2,8,,2026-08-31T08:18:45.034Z,2033,8
QvhUfbOLXtm,2020-11-21T16:46:04.443Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2027,9
j24jA2qPvD7,2020-11-21T16:46:04.443Z,,,True,,2,9,,2026-08-31T08:18:45.034Z,2027,9
FchrSfwQe-PtlF,2025-02-06T04:35:37.853Z,No protections,MIL,True,,2,9,,2026-08-31T08:18:45.034Z,2027,9
OgV1z9n4GUfUH5,2023-07-21T06:12:47.737Z,No protections,BKN or DAL,True,,2,9,,2026-08-31T08:18:45.034Z,2027,9
R4FlbP7p8TzLci,2026-07-08T06:21:47.731Z,No protections,CHA or LAC,True,,2,9,,2026-08-31T08:18:45.034Z,2028,9
r9tVuJ78E8RkXk,2026-07-08T06:21:47.731Z,No protections,MIA,True,,2,9,,2026-08-31T08:18:45.034Z,2028,9
-XMew64uuG8hSL,2026-07-08T06:21:47.731Z,"UTA will receive the least favorable of (1) DET's 2028 2nd round pick protected for selections 56-60, (2) the less favorable of CHA's 2028 2nd round pick and the LAC' 2028 2nd round pick, (3) MIA's 2028 2nd round pick round pick, conveyable if DAL conveys a 1st round pick to CHA in 2027, and (iv) NYK's 2028 2nd round pick (via CHA to DAL to DET; via MIA to SAS to DAL to DET; via NYK to DET) [MIA-SAS, 2/7/2023; CHA-LAC, 2/9/2023; BOS-DAL-SAS, 7/12/2023; CHA-DAL, 2/8/2024; DET-NYK, 2/8/2024; DAL-DET, 7/6/2024; DET-GSW-MIA-TOR-UTA, 2/6/2025]",,True,,2,9,UTA  holds rights to swap,2026-08-31T08:18:45.034Z,2028,9
oLynb8qlpoNiuj,2021-06-21T10:08:45.886Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2028,9
xX8PWYJcFHjbJE,2024-02-23T06:13:51.050Z,"DET's 2028 2nd round pick to PHI protected for selections 31-55 (if this pick falls within its protected range and is therefore not conveyed, then DET's commitment to PHI will be lifted) [DET-PHI, 2/8/2024]",,True,,2,9,PHI,2026-08-31T08:18:45.034Z,2028,9
EBdG9-tYWbz16t,2026-07-08T06:21:47.731Z,No protections,NYK,True,,2,9,,2026-08-31T08:18:45.034Z,2028,9
PjWOLrg7AXHBHM,2022-06-24T14:50:00.459Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2029,9
MhOw50iNVJ2ISO,2022-06-24T14:50:00.459Z,,,True,,2,9,,2026-08-31T08:18:45.034Z,2029,9
uuP6JfEFCewn-N,2023-06-27T03:57:46.352Z,,,True,,2,9,,2026-08-31T08:18:45.034Z,2030,9
iwFKFgW1lWUQha,2023-06-27T03:57:46.352Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2030,9
Se6TPpbYSnDecs,2026-07-08T06:21:47.731Z,No protections,,True,,2,9,OKC,2026-08-31T08:18:45.034Z,2031,9
oYQaFawgamQu01,2024-06-26T17:07:21.129Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2031,9
ghqpXrc7zeXU9I,2025-02-06T04:35:37.853Z,No protections,DAL,True,,2,9,,2026-08-31T08:18:45.034Z,2031,9
j8X4-lr6QOj87U,2025-07-30T08:02:47.085Z,"CHI will receive the more favorable of MIN's 2031 2nd round pick and GSW's 2031 2nd round pick and DET will receive the less favorable of the two (via MIN's right to swap for GSW) [CHA-DAL-DEN-GSW-MIN-PHI, 7/6/2024; DET-GSW-MIA-UTA, 2/6/2025; CHI-MIN, 2/5/2026]",MIN or GSW,True,,2,9,CHI  holds rights to swap,2026-08-31T08:18:45.034Z,2031,9
kU9Fzi8rCBzzms,2025-06-27T18:30:43.808Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2032,9
Hqlizq8KYFg53C,2025-06-27T18:30:43.808Z,,,True,,2,9,,2026-08-31T08:18:45.034Z,2032,9
t2hHNzxsyG7Txu,2026-07-08T06:21:47.731Z,,,True,,1,9,,2026-08-31T08:18:45.034Z,2033,9
AwJJDpQTM3mNOn,2026-07-08T06:21:47.731Z,,,True,,2,9,,2026-08-31T08:18:45.034Z,2033,9
7aR0KGRnfQp,2020-11-21T16:46:04.443Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2027,10
eerBPO8A-6n7R8,2025-04-10T02:48:58.036Z,No protections,,True,,2,10,PHI or WAS,2026-08-31T08:18:45.034Z,2027,10
Oozhh2RJf8HNcC,2026-07-08T06:21:47.731Z,No protections,,True,,2,10,BOS or PHI,2026-08-31T08:18:45.034Z,2028,10
OXqFEf9XB9Rb1o,2021-06-21T10:08:45.886Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2028,10
sw9lWX3Zv7bSyL,2025-01-25T16:12:49.443Z,No protections,,True,,2,10,BKN,2026-08-31T08:18:45.034Z,2029,10
zSAHSmL7UdyJCj,2022-06-24T14:50:00.459Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2029,10
uy5pdEBeoTebbC,2026-07-08T06:21:47.731Z,"GSW's 2030 1st round pick to MEM protected for selections 1-20; if this pick falls within its protected range and is therefore not conveyed, then GSW will instead convey its 2030 2nd round pick to MEM (via WAS to DAL) [GSW-WAS, 7/6/2023; DAL-WAS, 2/5/2026; DAL-MEM, pending]",,True,,1,10,MEM,2026-08-31T08:18:45.034Z,2030,10
m-qmRgj1quvSk_,2023-06-27T03:57:46.352Z,,,True,,2,10,,2026-08-31T08:18:45.034Z,2030,10
buULH4Jx7cTqBR,2024-06-26T17:07:21.129Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2031,10
hyeyMyIcC-p82T,2026-07-08T06:21:47.731Z,"CHI will receive the more favorable of MIN's 2031 2nd round pick and GSW's 2031 2nd round pick and DET will receive the less favorable of the two (via MIN's right to swap for GSW) [CHA-DAL-DEN-GSW-MIN-PHI, 7/6/2024; DET-GSW-MIA-UTA, 2/6/2025; CHI-MIN, 2/5/2026]",,True,,2,10,CHI  holds rights to swap,2026-08-31T08:18:45.034Z,2031,10
xVWiwjbWcD1y2A,2025-07-08T01:09:45.446Z,"GSW's 2032 2nd round pick to MEM protected for selections 31-50 (if this pick falls within its protected range and is therefore not conveyed, then GSW's commitment to MEM will be lifted) [GSW-MEM, 7/6/2025]",,True,,2,10,MEM,2026-08-31T08:18:45.034Z,2032,10
h0k9C18XxCmhkj,2025-06-27T18:30:43.808Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2032,10
ZOsl60NPIBaN7V,2026-07-08T06:21:47.731Z,,,True,,2,10,,2026-08-31T08:18:45.034Z,2033,10
v0QgW3tLhepf3z,2026-07-08T06:21:47.731Z,,,True,,1,10,,2026-08-31T08:18:45.034Z,2033,10
HcWLLosDtnV,2020-11-21T16:46:04.443Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2027,11
mGsK8KxvOb5,2021-01-16T00:11:07.743Z,"HOU has the right to swap its 2027 1st round pick for BKN's 2027 1st round pick [BKN-CLE-HOU-IND, 1/16/2021]",BKN swap rights,True,,1,11,HOU  holds rights to swap,2026-08-31T08:18:45.034Z,2027,11
IEXkD5xGZlon9E,2024-07-05T11:32:48.478Z,No protections,PHX,True,,1,11,,2026-08-31T08:18:45.034Z,2027,11
v1r1fp7YYQLLV2,2025-04-10T02:48:58.036Z,"HOU will receive the less favorable of POR's 2027 2nd round pick and NOP' 2027 2nd round pick if this pick falls outside its protected range of 31-55 (if this pick falls within its protected range and is therefore not conveyed, then POR's commitment to HOU will be lifted) (via POR to BOS) [NOP-POR, 2/8/2022; CHA-PHI-POR-NYK, 2/9/2023; BOS-POR, 2/8/2024; BOS-HOU, 2/6/2025]",POR or NOP,True,,2,11,HOU  holds rights to swap,2026-08-31T08:18:45.034Z,2027,11
lneDtXA2kbK0iM,2026-07-08T06:21:47.731Z,No protections,,True,,2,11,"PHI, NOP, NYK, SAS or MIA",2026-08-31T08:18:45.034Z,2027,11
KZ5UrZZdyv6iGB,2021-06-21T10:08:45.886Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2028,11
Gk75mO32Mr4dP-,2026-07-08T06:21:47.731Z,No protections,,True,,2,11,CHA,2026-08-31T08:18:45.034Z,2028,11
Q6LzHUY-AVD3FM,2024-07-05T11:32:48.478Z,"HOU will receive the two most favorable of its 2029 1st round pick, DAL' 2029 1st round pick and PHX's 2029 1st round pick and BKN will receive the least favorable of the three (via DAL and PHX to BKN; via DAL or PHX to HOU; via HOU's right to swap for DAL or PHX) [BKN-DAL, 2/6/2023; BKN-IND-MIL-PHX, 2/9/2023; BKN-HOU, 6/26/2024]",DAL and / or PHX,True,,1,11,HOU  holds rights to swap,2026-08-31T08:18:45.034Z,2029,11
ZIvwnKnY_zTIE0,2026-07-08T06:21:47.731Z,No protections,,True,,2,11,DAL,2026-08-31T08:18:45.034Z,2029,11
mz7AvhwuiaS3sd,2022-06-24T14:50:00.459Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2029,11
Scm5RmJvgKjWyk,2023-06-27T03:57:46.352Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2030,11
Z6OA7aDsT7pgas,2026-07-08T06:21:47.731Z,No protections,,True,,2,11,MEM or OKC,2026-08-31T08:18:45.034Z,2030,11
_uWYXU9zX2yvHt,2024-06-26T17:07:21.129Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2031,11
Ki3yGpsPjaB8fI,2026-07-08T06:21:47.731Z,"ATL has the right to swap its 2031 2nd round pick for HOU's 2031 2nd round pick protected for selections 56-60 (if this pick falls within its protected range and is therefore not conveyable, then HOU's commitment to ATL will be lifted) [ATL-BKN-GSW-HOU-LAL-MIN-PHX, 7/6/2025]",,True,,2,11,ATL  holds rights to swap,2026-08-31T08:18:45.034Z,2031,11
d2ozfj-dbOWzoV,2026-07-08T06:21:47.731Z,"HOU's 2031 2nd round pick to BOS protected for selections 31-55 (if this pick falls within its protected range and is therefore not conveyed, then HOU's commitment to BOS will be lifted) [BOS-HOU, 2/6/2025]",,True,,2,11,BOS,2026-08-31T08:18:45.034Z,2031,11
SofPOUg1lWrffd,2025-07-08T01:09:45.446Z,No protections,,True,,2,11,MIN or PHX,2026-08-31T08:18:45.034Z,2032,11
m9SVV5ATJJJvQu,2025-06-27T18:30:43.808Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2032,11
dyZ2rnCf3rxugy,2026-07-08T06:21:47.731Z,No protections,,True,,2,11,CHA,2026-08-31T08:18:45.034Z,2033,11
lGiDZBk8W1QznC,2026-07-08T06:21:47.731Z,,,True,,1,11,,2026-08-31T08:18:45.034Z,2033,11
XjV98gKfuGDIWJ,2022-02-08T06:10:49.826Z,No protections,UTA,True,,2,12,,2026-08-31T08:18:45.034Z,2027,12
BApqSGTWw3u,2020-11-21T16:46:04.443Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2027,12
Eo0Xp6V8zKS3bt,2026-07-08T06:21:47.731Z,No protections,,True,,2,12,"PHI, NOP, NYK, SAS or MIA",2026-08-31T08:18:45.034Z,2027,12
mw_sclvPSEhBQ4,2021-06-21T10:08:45.886Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2028,12
ODdDU8Deqwrnly,2021-06-21T10:08:45.886Z,,,True,,2,12,,2026-08-31T08:18:45.034Z,2028,12
OMYUxY8EW-Qw0-,2026-07-08T06:21:47.731Z,"CHI will receive the most favorable of its 2028 2nd round pick, IND's 2028 2nd round pick and PHX's 2028 2nd round pick; IND will receive the less favorable of (1) the more favorable of its pick and and the PHX pick and (2) the CHI pick; NYK will receive the less favorable of the IND pick and the PHX pick (via PHX to IND; via CHI's right to swap for IND or PHX) [IND-PHX-WAS, 6/23/2023; IND-NYK, 7/7/2023; CHI-IND, 6/24/2026]",PHX or CHI,True,,2,12,CHI  holds rights to swap,2026-08-31T08:18:45.034Z,2028,12
gbY9wmYXVMg56z,2022-06-24T14:50:00.459Z,,,True,,2,12,,2026-08-31T08:18:45.034Z,2029,12
QtfBOUV559kzv9,2026-07-08T06:21:47.731Z,No protections,,True,,1,12,LAC,2026-08-31T08:18:45.034Z,2029,12
7CDrDWaNrPeuOr,2025-01-25T16:12:49.443Z,No protections,WAS swap rights,True,,2,12,,2026-08-31T08:18:45.034Z,2029,12
II2dXZgD2xXZvm,2026-07-08T06:21:47.731Z,"CHI has the right to swap its 2030 2nd round pick for IND's 2030 2nd round pick [CHI-IND, 6/24/2026]",,True,,2,12,CHI  holds rights to swap,2026-08-31T08:18:45.034Z,2030,12
tRD6fj1Xq1F5fi,2023-06-27T03:57:46.352Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2030,12
usq69TsLxZR1bA,2025-07-30T08:02:47.085Z,"WAS will receive the more favorable of IND's 2031 2nd round pick and MIA's 2031 2nd round pick; MEM will receive the more favorable of (1) its 2031 2nd round pick and (2) the less favorable of the IND pick and the MIA pick and IND will receive the least favorable of the three (via MIA's right to swap for IND; via UTA to WAS; via MEM' right to swap for MIA or IND) [IND-MIA, 12/15/2024; DET-GSW-MIA-UTA, 2/6/2025; UTA-WAS, 6/25/2025; IND-MEM, 7/6/2025]",,True,,2,12,WAS  holds rights to swap,2026-08-31T08:18:45.034Z,2031,12
QYeZR8jBu-FhVk,2024-06-26T17:07:21.129Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2031,12
dLNsQbisV3YKsH,2025-06-27T18:30:43.808Z,,,True,,2,12,,2026-08-31T08:18:45.034Z,2032,12
k4isUZvOM2ZN6R,2025-06-27T18:30:43.808Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2032,12
Tp-kD5w8M_XKwk,2026-07-08T06:21:47.731Z,,,True,,2,12,,2026-08-31T08:18:45.034Z,2033,12
RpcmBGDHlUWgLq,2026-07-08T06:21:47.731Z,,,True,,1,12,,2026-08-31T08:18:45.034Z,2033,12
ePn_dpVadLHq9W,2026-07-08T06:21:47.731Z,"OKC has the right to swap the less favorable of its 2027 1st round pick and DEN's 2027 1st round pick protected for selections 1-5 for the LAC' 2027 1st round pick; the LAC then have the right to swap the OKC pick or the DEN pick for TOR's 2027 1st round pick [DEN-OKC, 6/23/2022; LAC-OKC-PHI, 11/1/2023; LAC-TOR, pending]","OKC, DEN or TOR",True,,1,13,OKC  holds rights to swap,2026-08-31T08:18:45.034Z,2027,13
E2ARZoGojsX,2020-11-21T16:46:04.443Z,,,True,,1,13,,2026-08-31T08:18:45.034Z,2027,13
w-RoZtHpDPePg0,2025-07-08T01:09:45.446Z,No protections,,True,,2,13,UTA,2026-08-31T08:18:45.034Z,2027,13
SZkaf3FckEomhC,2026-07-08T06:21:47.731Z,No protections,DAL,True,,2,13,,2026-08-31T08:18:45.034Z,2028,13
chXDRhJTSRAI7e,2024-07-26T10:29:30.688Z,No protections,,True,,2,13,CHA or DET,2026-08-31T08:18:45.034Z,2028,13
X9dvwF6k9R2N12,2026-07-08T06:21:47.731Z,No protections,,True,,1,13,PHI,2026-08-31T08:18:45.034Z,2028,13
TnIcpsVdWqF62v,2026-07-08T06:21:47.731Z,"LAC' 2028 1st round pick to BOS protected for selections 1-16; if this pick falls within its protected range, then BOS will instead have the right to swap the less favorable of the BOS pick and the SAS pick for the more favorable of the LAC' pick and PHI's 2028 1st round pick protected for selections 9-30; if the PHI pick falls within its protected range and is therefore not conveyable, then BOS will instead have the right to swap the less favorable of the BOS pick and the SAS pick for the LAC' pick (via LAC unprotected to PHI; via SAS swap for BOS) [BOS-SAS, 2/10/2022; LAC-OKC-PHI, 11/1/2023; BOS-PHI, 7/6/2026]",,True,,1,13,BOS,2026-08-31T08:18:45.034Z,2028,13
i3kcHTdL78FDWB,2023-11-04T06:14:05.141Z,"PHI has the right to swap its 2029 1st round pick for the LAC' 2029 1st round pick protected for selections 1-3 (if this pick falls within its protected range and is therefore not conveyable, then the LAC' commitment to PHI will be lifted) [LAC-OKC-PHI, 11/1/2023]",,True,,1,13,PHI  holds rights to swap,2026-08-31T08:18:45.034Z,2029,13
xlHAYdOliKQwwm,2026-07-08T06:21:47.731Z,No protections,IND,True,,1,13,,2026-08-31T08:18:45.034Z,2029,13
qx-LtSRf7I3jID,2024-02-23T06:13:51.050Z,No protections,,True,,2,13,SAS,2026-08-31T08:18:45.034Z,2029,13
rwM01Ki49D5VIN,2025-08-08T08:02:45.219Z,No protections,,True,,2,13,CHA or UTA,2026-08-31T08:18:45.034Z,2030,13
uz5Upccz5J0v_w,2023-06-27T03:57:46.352Z,,,True,,1,13,,2026-08-31T08:18:45.034Z,2030,13
lwyAwh-Alur8Q5,2026-07-08T06:21:47.731Z,No protections,TOR,True,,2,13,,2026-08-31T08:18:45.034Z,2030,13
yH6wN5ISLlgJTD,2024-06-26T17:07:21.129Z,,,True,,2,13,,2026-08-31T08:18:45.034Z,2031,13
kOso9ZpSmrAVmM,2024-06-26T17:07:21.129Z,,,True,,1,13,,2026-08-31T08:18:45.034Z,2031,13
_oFHfDQ2oVq-TN,2026-07-08T06:21:47.731Z,No protections,TOR,True,,1,13,,2026-08-31T08:18:45.034Z,2031,13
j9BzX9iUqlFrIX,2025-06-27T18:30:43.808Z,,,True,,2,13,,2026-08-31T08:18:45.034Z,2032,13
v7ssDCrwfJrfF9,2025-06-27T18:30:43.808Z,,,True,,1,13,,2026-08-31T08:18:45.034Z,2032,13
KRBMUyYT6qlFuo,2026-07-08T06:21:47.731Z,,,True,,1,13,,2026-08-31T08:18:45.034Z,2033,13
aRTyqbV2acHtmQ,2026-07-08T06:21:47.731Z,No protections,TOR,True,,2,13,,2026-08-31T08:18:45.034Z,2033,13
rmjaFYiWTlFoG8,2026-07-08T06:21:47.731Z,,,True,,2,13,,2026-08-31T08:18:45.034Z,2033,13
MiSZSqz1zCwTcv,2026-07-08T06:21:47.731Z,No protections,TOR,True,,1,13,,2026-08-31T08:18:45.034Z,2033,13
5N-xtzyiJWqfmU,2026-07-08T06:21:47.731Z,"LAL' 2027 1st round pick to MEM protected for selections 1-4; if this pick falls within its protected range and is therefore not conveyed, then the LAL will instead convey their 2027 2nd round pick to MEM (via UTA) [LAL-MIN-UTA, 2/9/2023; MEM-UTA, 2/3/2026]",,True,,1,14,MEM,2026-08-31T08:18:45.034Z,2027,14
fneY6pfRfGqLhi,2025-01-25T16:12:49.443Z,No protections,,True,,2,14,BKN,2026-08-31T08:18:45.034Z,2027,14
_ACH9A2Za1yW70,2026-07-08T06:21:47.731Z,"UTA will receive the most favorable of its 2028 1st round pick, CLE's 2028 1st round pick and the LAL' 2028 1st round pick; the LAL will receive the less favorable of (1) its pick and (2) the more favorable of the UTA pick and the CLE pick; ATL will receive the more favorable of (1) its 2028 1st round pick and (2) the less favorable of the UTA pick and the CLE pick and CLE will receive the least favorable of the three (via UTA's right to swap for CLE; via UTA's right to swap UTA or CLE for LAL; via ATL's right to swap for UTA or CLE) [CLE-UTA, 9/3/2022; ATL-CLE, 2/6/2025; LAL-UTA, pending]",,True,,1,14,UTA  holds rights to swap,2026-08-31T08:18:45.034Z,2028,14
7VEFhLwRGIFBW4,2023-01-24T06:12:18.705Z,No protections,,True,,2,14,ORL or WAS,2026-08-31T08:18:45.034Z,2028,14
8CPDTdSydr2SWF,2023-01-24T06:12:18.705Z,No protections,,True,,2,14,WAS,2026-08-31T08:18:45.034Z,2029,14
No-16b5Ykqn9e-,2025-02-02T20:48:15.496Z,No protections,,True,,1,14,DAL,2026-08-31T08:18:45.034Z,2029,14
-9fJxhikJB9kNc,2026-07-08T06:21:47.731Z,"UTA has the right to swap its 2030 1st round pick for the LAL' 2030 1st round pick [LAL-UTA, pending]",,True,,1,14,UTA  holds rights to swap,2026-08-31T08:18:45.034Z,2030,14
6H5knxr6u6IhHk,2025-01-25T16:12:49.443Z,No protections,,True,,2,14,BKN,2026-08-31T08:18:45.034Z,2030,14
Y3quL4iQ9err13,2026-07-08T06:21:47.731Z,No protections,WAS,True,,2,14,,2026-08-31T08:18:45.034Z,2031,14
G0kXs4EjLILa64,2026-07-08T06:21:47.731Z,No protections,,True,,1,14,UTA,2026-08-31T08:18:45.034Z,2031,14
4FhTC_4F3VO2uT,2025-01-25T16:12:49.443Z,No protections,,True,,2,14,BKN,2026-08-31T08:18:45.034Z,2031,14
sZVKQGQEIkj4-D,2025-06-27T18:30:43.808Z,,,True,,1,14,,2026-08-31T08:18:45.034Z,2032,14
w-IKa_859L4Ef2,2026-07-08T06:21:47.731Z,No protections,WAS,True,,2,14,,2026-08-31T08:18:45.034Z,2032,14
5kGeZVqNOtglhZ,2026-07-08T06:21:47.731Z,No protections,,True,,2,14,ATL or OKC,2026-08-31T08:18:45.034Z,2032,14
lkm2mOB72o5oqJ,2026-07-08T06:21:47.731Z,No protections,,True,,1,14,UTA,2026-08-31T08:18:45.034Z,2033,14
lLg6dL7Tvwf1PZ,2026-07-08T06:21:47.731Z,,,True,,2,14,,2026-08-31T08:18:45.034Z,2033,14
IWh5SX_Z4K794y,2026-07-08T06:21:47.731Z,No protections,"UTA, CLE or MIN",True,,1,15,,2026-08-31T08:18:45.034Z,2027,15
XZxE7D2MsnQ4dm,2026-07-08T06:21:47.731Z,No protections,,True,,2,15,CHA,2026-08-31T08:18:45.034Z,2027,15
AwNVFX3gQYQkXP,2026-07-08T06:21:47.731Z,Protected 1-4,LAL,True,,1,15,,2026-08-31T08:18:45.034Z,2027,15
JdglqRU9JdH,2020-11-21T16:46:04.443Z,,,True,,1,15,,2026-08-31T08:18:45.034Z,2027,15
s2P26nH8svLVkM,2024-02-23T06:13:51.050Z,No protections,,True,,2,15,BKN,2026-08-31T08:18:45.034Z,2028,15
06J78L-7XXX7TM,2021-06-21T10:08:45.886Z,,,True,,1,15,,2026-08-31T08:18:45.034Z,2028,15
syfu6t7Co_aVS3,2025-07-08T01:09:45.446Z,No protections,POR,True,,2,15,,2026-08-31T08:18:45.034Z,2029,15
TEJnfWNeMskkoL,2022-06-24T14:50:00.459Z,,,True,,1,15,,2026-08-31T08:18:45.034Z,2029,15
vApUxRTIcpnVOc,2024-02-23T06:13:51.050Z,No protections,,True,,2,15,BKN,2026-08-31T08:18:45.034Z,2029,15
9SPNDidhQ8JzV5,2025-06-27T18:30:43.808Z,"MEM has the right to swap its 2029 1st round pick for ORL's 2029 1st round pick protected for selections 1-2; if this pick falls within its protected range and is therefore not conveyable, then ORL will instead convey its 2029 2nd round pick to MEM [MEM-ORL, 6/15/2025]",ORL,True,,1,15,MEM  holds rights to swap,2026-08-31T08:18:45.034Z,2029,15
Ojj5IkodZelwfJ,2025-01-25T16:12:49.443Z,"MEM' 2030 2nd round pick to MIN protected for selections 31-50 (if this pick falls within its protected range and is therefore not conveyed, then MEM' commitment to MIN will be lifted) [DET-MEM-MIN-TOR, 7/6/2024]",,True,,2,15,MIN,2026-08-31T08:18:45.034Z,2030,15
UKs7e6y16YTkUX,2025-06-27T18:30:43.808Z,No protections,ORL,True,,1,15,,2026-08-31T08:18:45.034Z,2030,15
8UMDCkA925ti_W,2023-06-27T03:57:46.352Z,,,True,,1,15,,2026-08-31T08:18:45.034Z,2030,15
