id,baseSalary,capHit,capPct,name,payrollType,player,playerId,position,_source_team_ids
0dfa16de-65aa-455a-8b68-e3fb324f543d,23148148,23148148,,Isaiah Hartenstein,activeRoster,1628392,1628392,"C, PF",21
74e28e4c-422e-4b71-b343-76e92a1b9837,19550160,19550160,,Alex Caruso,activeRoster,1627936,1627936,"PG, SG",21
b2ad4bae-7848-451a-bc6c-ded42c63535d,17722222,17722222,,Luguentz Dort,activeRoster,1629652,1629652,"SF, SG",21
76e94a82-1ba3-457f-b5b5-be5325395560,7774648,7774648,,Jaylin Williams,activeRoster,1631119,1631119,"PF, C",21
2323e44c-7ce6-4503-8d17-c90ca446ccca,7420806,7420806,,Cason Wallace,activeRoster,1641717,1641717,SG,21
52408427-8944-46b9-8e05-1f4e58b1be08,5791680,5791680,,Aday Mara,activeRoster,1643530,1643530,C,21
69674488-d2c5-43ec-a886-be001b7c7766,5429760,5429760,,Nikola Topić,activeRoster,1642260,1642260,PG,21
4cc22deb-9594-4b3d-a8c4-f6c546ebd733,5000000,5000000,,Kenrich Williams,activeRoster,1629026,1629026,"PF, SF",21
14420e9c-6082-416f-bf47-0e6c3e3e5be4,4887720,4887720,,Thomas Sorber,activeRoster,1642850,1642850,"C, PF",21
dcf13b4d-55c1-4887-92d0-10339623406b,4717320,4717320,,Bennett Stirtz,activeRoster,1642892,1642892,PG,21
1349052d-11b3-4bbe-9011-7f5f1ee55ce4,4422600,4422600,,Jared McCain,activeRoster,1642272,1642272,"SG, PG",21
15c82a21-de2e-4ec4-8555-7a3ce4691800,2850000,2850000,,Ajay Mitchell,activeRoster,1642349,1642349,SG,21
d42f0a4c-91ad-43b5-85a2-cffbbf992e84,0,2185116,,Alex Ducas,capHold,1642505,1642505,SG,21
8f177a52-4582-43f2-92b9-71ffc95f400b,0,0,,Brooks Barnhizer,twoWay,1642964,1642964,SG,21
4d2415b8-cf7a-4054-9101-1f721432c68f,41754690,41754690,,Franz Wagner,activeRoster,1630532,1630532,SF,22
83df07cb-f0a1-4712-bcaa-707015abca89,41240250,41240250,,Paolo Banchero,activeRoster,1631094,1631094,PF,22
1cac1076-08f0-4a1e-83f3-6b8a788f59d2,39446090,39446090,,Desmond Bane,activeRoster,1630217,1630217,SG,22
e3158e78-394b-4366-ad64-4163a0e059d7,32400000,32400000,,Jalen Suggs,activeRoster,1630591,1630591,"PG, SG",22
b4ba79d5-b82e-4d9f-b8df-2f93e4f46046,18102000,18102000,,Wendell Carter Jr.,activeRoster,1628976,1628976,"C, PF",22
8fbcdc50-5ba2-4678-9830-1f83c1ea42e8,10106316,10106316,,Anthony Black,activeRoster,1641710,1641710,PG,22
6c364103-4208-444f-bb5f-4be4baabbaf8,0,8000000,,Jonathan Isaac,deadCap,1628371,1628371,PF,22
d337e3b2-938d-4110-9429-8897d6d7c819,7608696,7608696,,Goga Bitadze,activeRoster,1629048,1629048,C,22
4b8f783d-edbb-4d95-b3c9-05ce2d72b37d,0,7337939,,Jett Howard,capHold,1641724,1641724,SF,22
574c1ad3-5ffa-4952-a3dd-e397d24a4952,3991200,3991200,,Tristan da Silva,activeRoster,1641783,1641783,SF,22
160c1ed1-a56f-406e-a616-95e5ccb7489e,3132360,3132360,,Jase Richardson,activeRoster,1642859,1642859,SG,22
cc71d7dd-dccd-497c-a9da-d95364ccf33d,2584539,2584539,,Jamal Cain,restOfSeason,1631288,1631288,"SF, PF",22
7645660b-350c-44ff-b3ad-d6be6fc07010,3506659,2449421,,Jevon Carter,activeRoster,1628975,1628975,PG,22
6a9fe4ae-84ef-479e-8fa2-0c9c068ccd82,0,2449421,,Cory Joseph,capHold,202709,202709,"PG, SG",22
42c9d114-f76e-477c-b9a6-f584115389f6,3524115,2449421,,Jonathan Isaac,activeRoster,1628371,1628371,PF,22
1873206f-b91e-4e41-853b-d139b2ec3dd8,3876529,2449421,,Nikola Vučević,activeRoster,202696,202696,C,22
64e50233-8f52-4498-954b-9962defab76e,0,2185116,,Trevelin Queen,capHold,1630243,1630243,SG,22
ab73c50f-2250-403c-9a5c-39cf4bedd7da,0,2185116,,Mac McClung,capHold,1630644,1630644,"SG, PG",22
f9c766de-6630-4108-b8a4-be3d03e5a032,2150917,2150917,,Noah Penda,activeRoster,1642869,1642869,SF,22
55123efd-1eb9-4ff5-968e-7b881e9eb800,0,0,,Alex Morales,twoWay,1631457,1631457,PG,22
01bd4270-5f44-43cc-bbd1-daca161e767a,0,0,,Colin Castleton,twoWay,1630658,1630658,"C, PF",22
f873789a-e5f0-49d4-af6d-1f3a2b762177,57985752,57985752,,Joel Embiid,activeRoster,203954,203954,C,23
d91d9e2f-f9d5-480a-9165-b1d33bf6bf4b,57078728,57736350,,Jaylen Brown,activeRoster,1627759,1627759,"SF, SG",23
10b337b5-ea9b-49bf-9450-2b8a1c94c7a1,40770520,40770520,,Tyrese Maxey,activeRoster,1630178,1630178,"PG, SG",23
cfa83881-2919-463e-827d-5cbabaf52655,11663880,11663880,,VJ Edgecombe,activeRoster,1642845,1642845,SG,23
4120e758-2f7e-4ad8-bfe7-d1e518740a45,9000000,9000000,,Dean Wade,activeRoster,1629731,1629731,PF,23
6e7f81d7-492b-4245-bd68-1df0f2c66cb5,6000000,6000000,,Anfernee Simons,activeRoster,1629014,1629014,SG,23
44857ced-4ad5-49b9-89a5-0af9de0564b2,3597120,3597120,,Labaron Philon,activeRoster,1642889,1642889,PG,23
369bb04e-96e8-4db8-bfa1-f7d82a61fc41,3415000,3415000,,Dominick Barlow,restOfSeason,1631230,1631230,"PF, SF",23
406a1c24-9dc0-487c-89d7-239cb7988da0,3400000,3400000,,Ariel Hukporti,activeRoster,1630574,1630574,C,23
63d67004-f936-418e-9470-27c332a4d603,2584539,2584539,,Dalen Terry,restOfSeason,1631207,1631207,SG,23
debfea8f-20b4-4ba6-b654-75de1b5ed6e1,2584539,2584539,,Jabari Walker,restOfSeason,1631133,1631133,PF,23
102ed388-d1eb-46f8-ae7e-1850e470abd3,0,2449421,,Tyrese Martin,capHold,1631213,1631213,SG,23
745c5c6c-f2ed-4638-a5af-d906ea6fc9f3,0,2449421,,MarJon Beauchamp,capHold,1630699,1630699,SF,23
a7fec3e9-4795-444c-a438-77d9e0da384d,0,2449421,,Trendon Watford,capHold,1630570,1630570,"PF, SF",23
aeb2c052-4ec9-4284-a668-0474e28732e7,0,2449421,,Lonnie Walker IV,capHold,1629022,1629022,SG,23
cc2af0de-02d6-4036-b3bd-c88e9467e3ef,0,2449421,,Kyle Lowry,capHold,200768,200768,PG,23
5fd08cfc-20ca-4852-a421-4156774a1785,2411090,2411090,,Justin Edwards,activeRoster,1642348,1642348,SF,23
905a91e0-648f-4d30-82c7-32e013a7649a,2296271,2296271,,Adem Bona,activeRoster,1641737,1641737,"C, PF",23
ebb9c137-d580-4d71-a333-82f2819abc7d,0,2185116,,Jalen Hood-Schifino,capHold,1641720,1641720,SG,23
e623402f-6c3e-4579-9c1e-568ea181315b,0,2185116,,Jeff Dowtin,capHold,1630288,1630288,PG,23
3024d1a6-45a1-4b88-8287-679bb1d4cc82,2150917,2150917,,Johni Broome,activeRoster,1641780,1641780,"C, PF",23
dfa48c06-9649-45d9-bedc-02b5e80e843b,0,0,,Rayan Rupert,twoWay,1641712,1641712,SG,23
b03276da-1c64-4d7f-82ca-c1c9b5029bed,0,0,,Caleb Love,twoWay,1631126,1631126,SG,23
f0b7c2fc-c0fc-415e-922e-14d4b04d723d,57078728,57078728,,Devin Booker,activeRoster,1626164,1626164,"SG, PG",24
09964200-a73d-4d30-9115-d9d304c68fc6,36000000,36251166,,Jalen Green,activeRoster,1630224,1630224,SG,24
14e62cd4-747a-4d00-856b-fe6dee2e8e09,22826087,22826087,,Miles Bridges,activeRoster,1628970,1628970,"SF, PF",24
7ce73a65-424f-4e3d-86a5-b1f652f84634,19992727,20992727,,Dillon Brooks,activeRoster,1628415,1628415,"SF, SG",24
c5392ac1-dd33-4949-a9e0-c84226f6a984,0,19383010,,Bradley Beal,deadCap,203078,203078,SG,24
2184dba2-c9dc-43cc-b0a0-0c846d902d47,11728395,11728395,,Mark Williams,activeRoster,1631109,1631109,C,24
ac553cb8-c5e9-4462-910f-816f89560717,10714286,10714286,,Collin Gillespie,activeRoster,1631221,1631221,PG,24
1c1a59f7-fa66-4532-8151-73161760a994,6368000,6368000,,Luke Kennard,activeRoster,1628379,1628379,SG,24
9d1a1b19-edd9-4a16-8618-a4c7aa89443d,6316680,6316680,,Khaman Maluach,activeRoster,1642863,1642863,C,24
66fa96d9-8be4-4214-beda-534859eb3553,5864198,5864198,,Jordan Goodwin,activeRoster,1630692,1630692,"PG, SG",24
edf908d5-996b-4262-9599-58e4555f728a,0,3107143,,Nassir Little,deadCap,1629642,1629642,"SF, PF",24
79a5848e-1073-42f2-999b-2ea5eb05311a,3018158,3018158,,Haywood Highsmith,restOfSeason,1629312,1629312,"SF, PF",24
893aa419-05cd-4cf7-8766-6a6ef5e1fea2,2926800,2926800,,Koa Peat,activeRoster,1643520,1643520,PF,24
8f105cae-e3e9-4b16-892b-49f7ac646b77,2784240,2784240,,Ryan Dunn,activeRoster,1642346,1642346,SF,24
88920b0c-2445-4176-a6c5-d016e75fc13a,2584539,2584539,,Jamaree Bouyea,restOfSeason,1631123,1631123,PG,24
fc9f1dfa-9631-4d16-b64a-f37cf3d5ee4d,0,2449421,,Thaddeus Young,capHold,201152,201152,PF,24
5d85819d-f779-461b-832b-8177ff2a3215,0,2449421,,Isaiah Livers,capHold,1630587,1630587,"PF, SF",24
8095783a-791b-49de-a269-41ce42af35d3,0,2449421,,Saben Lee,capHold,1630240,1630240,PG,24
9ace7e39-6032-4623-b6a0-8562574c2a02,0,2449421,,Damion Lee,capHold,1627814,1627814,SG,24
545d0e75-ba9d-4a4b-872e-a51a6d630749,0,2449421,,Terrence Ross,capHold,203082,203082,"SG, SF",24
3433afde-3e9d-4b19-8602-b8b7307779dd,0,2449421,,Bol Bol,capHold,1629626,1629626,PF,24
31f7c28f-8b73-471e-9c78-320bea1ff97f,0,2449421,,Amir Coffey,capHold,1629599,1629599,"SG, SF",24
e3058e98-de8f-45ca-9093-beca8ecf3759,0,2449421,,Isaiah Thomas,capHold,202738,202738,"PG, SG",24
e5cc8647-5a91-46a2-9880-9fe281f5e94a,2296271,2296271,,Oso Ighodaro,activeRoster,1642345,1642345,PF,24
148c7b52-d15f-41ea-88ad-7006b0f3c0fc,0,2185116,,Udoka Azubuike,capHold,1628962,1628962,C,24
659820cb-0bd8-4385-9860-6fee8c0d0c77,0,2185116,,Ishmail Wainright,capHold,1630688,1630688,"SF, PF",24
6e417242-50f5-41f4-8c86-f25922cfb1cd,0,2185116,,Gabriel Lundberg,capHold,1630994,1630994,SG,24
d3b340f7-54c7-4cd8-80be-acf2e7938cdb,2150917,2150917,,Rasheer Fleming,activeRoster,1642853,1642853,PF,24
659729cf-823a-494d-9f98-9489cf7d2472,0,706898,,E.J. Liddell,deadCap,1630604,1630604,PF,24
14591eea-14c9-448a-8d76-891434149f78,0,0,,Pat Spencer,twoWay,1630311,1630311,PG,24
6afbcf83-f7c0-41d3-87d0-997b8b687c22,0,0,,CJ Huntley,twoWay,1643047,1643047,SF,24
57e1aef1-d5ee-4530-b4db-2529f1c5e289,0,0,,Koby Brea,twoWay,1642886,1642886,SG,24
5a68abe1-d579-4ec8-a30f-b5277e122fb6,42166510,42166510,,Ja Morant,activeRoster,1629630,1629630,PG,25
73149823-72a6-4ee9-9883-972cda319e93,34800000,34800000,,Jrue Holiday,activeRoster,201950,201950,"PG, SG",25
dab18d7b-eb03-4114-ac1b-ad25bf560450,0,21945000,,Matisse Thybulle,capHold,1629680,1629680,"SG, SF",25
75cf8ebd-933c-4dc5-96e4-46058105420b,20089287,20089287,,Shaedon Sharpe,activeRoster,1631101,1631101,SG,25
66b8480e-ae87-43c9-bdb2-1b4d34a15062,18080358,18080358,,Toumani Camara,activeRoster,1641739,1641739,PF,25
f1b7c738-5680-41fb-981b-238d4b7db7dd,14000000,14000000,,Robert Williams III,activeRoster,1629057,1629057,C,25
257ed81c-67f9-4caf-a10e-1f034f045b8c,13585523,13585523,,Scoot Henderson,activeRoster,1630703,1630703,PG,25
a7b5557e-56c8-4e85-858f-5fdc072c0c4f,13398000,13398000,,Damian Lillard,activeRoster,203081,203081,PG,25
cddcac99-9169-46b7-a642-3bd322a241bb,13125000,13125000,,Deni Avdija,activeRoster,1630166,1630166,SF,25
3d8d60ab-d7f7-489b-b1f3-f894bae10794,7519920,7519920,,Donovan Clingan,activeRoster,1642270,1642270,C,25
fbf94685-a2ae-490e-b837-3e78eb2c6ec3,4643520,4643520,,Yang Hansen,activeRoster,1642905,1642905,C,25
3bd35a74-dd81-42df-a276-dd97f227887a,2801346,2801346,,Micah Potter,restOfSeason,1630695,1630695,"C, PF",25
f7247abc-ce03-40db-a86f-1c13b205bb36,2667944,2667944,,Vít Krejčí,activeRoster,1630249,1630249,"PG, SG",25
fb801212-c899-4be3-841a-85f94199daaa,2497812,2497812,,Sidy Cissoko,restOfSeason,1631321,1631321,SF,25
e4f63736-345d-4f8f-b744-63e524b3affd,2449421,2449421,,Branden Carlson,activeRoster,1642382,1642382,C,25
2d5f4200-c1fc-4851-a5e5-1d83c79a84c2,0,2449421,,Rondae Hollis-Jefferson,capHold,1626178,1626178,"SF, PF",25
4f76de0c-f1c5-456d-9404-9284f6cbde89,0,2449421,,Blake Wesley,capHold,1631104,1631104,SG,25
62b24bba-0567-406a-9d45-f7f7789aaa7a,0,2449421,,Ben McLemore,capHold,203463,203463,"SG, SF",25
78634162-1acc-445c-842c-da8a003c440f,0,2221677,,Rayan Rupert,deadCap,1641712,1641712,SG,25
c62fc2fc-6cab-4bd5-b2ce-c98aa5f5de85,0,2185116,,Ashton Hagans,capHold,1630204,1630204,PG,25
c6174977-5dbd-454b-ad98-d3cd5b04d323,0,2185116,,TJ Leaf,capHold,1628388,1628388,PF,25
047e6b6d-ac3d-402d-a670-cbbed6ae43f5,2185116,2185116,,Keljin Blevins,capHold,1629833,1629833,SF,25
e5b6df6c-435d-4e67-87a7-504249ba24f1,0,268032,,Didi Louzada,deadCap,1629712,1629712,"SF, SG",25
be37fc38-f9e1-4dcc-afed-ca21a377ac42,0,0,,Chris Youngblood,twoWay,1642959,1642959,SG,25
2cffefca-22e0-4ccc-9002-0af779149ac4,48967380,48967380,,Zach LaVine,activeRoster,203897,203897,"SG, SF, PG",26
426b74c9-de6e-49b4-aeb3-33d6dd98605e,45472000,45472000,,Domantas Sabonis,activeRoster,1627734,1627734,"C, PF",26
b6aa3d2a-3d09-4453-98b2-ad140bf5f6bd,24910714,24910714,,De'Andre Hunter,activeRoster,1629631,1629631,SF,26
a18d9b7e-0d7f-4f4b-a757-b9c6814fee4d,24137936,24137936,,Keegan Murray,activeRoster,1631099,1631099,"PF, SF",26
8b402858-37f4-47eb-9278-0695464eef82,20190035,20190035,,Malik Monk,activeRoster,1628370,1628370,SG,26
551f3ffc-ea78-440d-89ae-4d38dfe0a5ff,0,10000000,,DeMar DeRozan,deadCap,201942,201942,"SG, SF, PF",26
1193fe21-2be6-4f08-8e5b-67a04d0e17a4,8021640,8021640,,Darius Acuff Jr.,activeRoster,1643411,1643411,PG,26
163385ee-7ea5-4928-ab35-4b2bdd406ca7,5477000,5477000,,Precious Achiuwa,activeRoster,1630173,1630173,"C, PF",26
b352616e-d070-4736-b9d3-9420f23eb0bf,3263400,3263400,,Nique Clifford,activeRoster,1642363,1642363,SG,26
26ac25db-81d9-46eb-a5f7-91f9d6d505ee,2948280,2948280,,Alex Karaban,activeRoster,1642284,1642284,SF,26
e5279857-df21-48a6-aeeb-58c777ca6275,0,2449421,,Doug McDermott,capHold,203926,203926,"SF, PF",26
548538ac-6fa8-41e7-b6e1-2ea2bca1846e,0,2449421,,Markelle Fultz,capHold,1628365,1628365,"PG, SG",26
67cdf9ec-7999-4074-b316-7b78fc090556,0,2449421,,JaVale McGee,capHold,201580,201580,C,26
729970ae-fef8-4e43-84fa-31d34be1cdcb,0,2449421,,Drew Eubanks,capHold,1629234,1629234,"C, PF",26
914963a4-774e-42fd-a94f-1d5ed935f527,0,2449421,,Killian Hayes,capHold,1630165,1630165,PG,26
d51a3019-4513-4c89-8121-66d9e9ac900a,0,2449421,,Jae Crowder,capHold,203109,203109,"SF, PF",26
4b7f028c-354b-485e-8654-93f11bf14ab5,2185116,2185116,,Daeqwon Plowden,capHold,1631342,1631342,SG,26
43fecfa6-4e54-447f-8a7a-d1ca09931ab9,2185116,2185116,,Isaiah Stevens,capHold,1641815,1641815,PG,26
b42e2969-d01b-49b5-85d2-42eab7a0eb7d,2185116,2185116,,Patrick Baldwin Jr.,capHold,1631116,1631116,SF,26
58f4bf2a-aca7-4f9b-a3f0-4f8127dd2db6,0,2185116,,Jordan Ford,capHold,1630259,1630259,PG,26
1b78f5ed-3d54-46b3-8857-f60b88f7c8c9,0,2185116,,Mason Jones,capHold,1630222,1630222,SG,26
6dcfdda4-32ac-4256-8ead-fdbe42c73425,2150918,2150918,,Maxime Raynaud,activeRoster,1642875,1642875,"C, PF",26
e96fd593-be58-47aa-bd27-73293f291b3b,2150917,2150917,,Dylan Cardwell,restOfSeason,1642928,1642928,C,26
dec92323-fa55-4f36-ab0e-01a14a31a412,0,0,,Adam Flagler,twoWay,1641745,1641745,SG,26
fef6ad52-896c-4a7c-82f7-9f7713dd3fe5,0,0,,Jonathan Mogbo,twoWay,1642367,1642367,PF,26
14e76704-3a6d-4d77-8b6d-93b0627bf889,49488300,49488300,,De'Aaron Fox,activeRoster,1628368,1628368,PG,27
1690f1bc-176b-4ca5-ae35-36b92bf0efb5,27000000,27500000,,Devin Vassell,activeRoster,1630170,1630170,"SG, SF",27
a842d6cd-08c5-405f-9d7f-133d181c4551,0,25545732,,Kelly Olynyk,capHold,203482,203482,"C, PF",27
3ba2e41d-8c3c-4930-b493-1d35b0117844,17500000,18000000,,Keldon Johnson,activeRoster,1629640,1629640,SF,27
10ec35ff-3e6b-4bae-b46d-fef47aa0dd4f,16868246,16868246,,Victor Wembanyama,activeRoster,1641705,1641705,"C, PF",27
8dd777b2-0721-42d0-a3fe-52d306e10f51,15350000,15350000,,Julian Champagnie,activeRoster,1630577,1630577,SF,27
4dde36f1-68ab-447c-8f47-4692f5820619,15044000,15044000,,Tobias Harris,activeRoster,202699,202699,"PF, SF",27
cd4ab7fb-3686-410c-a011-345f1b6cec20,12989040,12989040,,Dylan Harper,activeRoster,1642844,1642844,SG,27
d202fcb7-cc37-4e32-b85b-dd1b49cf0671,10450000,10450000,,Luke Kornet,activeRoster,1628436,1628436,C,27
fd2f2264-f184-4ee7-aed3-f52a6b20efef,10015920,10015920,,Stephon Castle,activeRoster,1642264,1642264,"PG, SG",27
5bbe6da7-2de3-4f74-a6c1-82ace8e4d852,8000000,8000000,,Harrison Barnes,activeRoster,203084,203084,"PF, SF",27
e5a441b6-3ef9-420f-b446-316cedcf4de9,5145360,5145360,,Carter Bryant,activeRoster,1642868,1642868,PF,27
f361554b-8ae2-4b36-929c-ef81ec2229e7,3902760,3902760,,Jayden Quaintance,activeRoster,1643519,1643519,PF,27
ce3b64f7-6f04-455b-bbdf-19f9cde1f522,3076920,3076920,,Tarris Reed Jr.,activeRoster,1643542,1643542,C,27
2917b573-2127-4551-85d4-c7fed71827d4,0,2449421,,Bismack Biyombo,capHold,202687,202687,C,27
58fd6869-94dc-421a-8cfd-b91b3cc14867,0,2449421,,Mason Plumlee,capHold,203486,203486,C,27
517fe44b-c826-485d-9425-4649b30a6eb0,0,2449421,,Lindy Waters III,capHold,1630322,1630322,SG,27
7da3a930-9933-40c0-9db4-c0d113e2d790,3286399,2449421,,Jordan McLaughlin,activeRoster,1629162,1629162,PG,27
727c37b7-0e5e-428f-9924-9b73dafd7bc0,2185116,2185116,,Harrison Ingram,capHold,1631127,1631127,SF,27
d2d9f679-da9e-4f79-84d8-293e9e794246,0,0,,Emanuel Miller,twoWay,1641801,1641801,PF,27
faaacf32-5c6d-4c63-bf88-b32788e8adfb,41754690,41754690,,Scottie Barnes,activeRoster,1630567,1630567,"PF, SG, SF",28
e05ff434-89ac-4c94-bb6b-a12614d7ae18,40000000,40000000,,Brandon Ingram,activeRoster,1627742,1627742,"SF, PF",28
8ea63149-0c03-42d7-92bd-acdcca7b1444,32500000,32500000,,Immanuel Quickley,activeRoster,1630193,1630193,"PG, SG",28
4eef5521-3352-4fc6-915e-eab940e13181,29616071,29616071,,RJ Barrett,activeRoster,1629628,1629628,"SG, SF",28
6e70bcc5-af4d-42aa-bd7d-fbd77dc17eb3,19500000,19500000,,Jakob Poeltl,activeRoster,1627751,1627751,C,28
1dfde531-879f-42f6-a90f-0df183221fbe,7131511,7131511,,Gradey Dick,activeRoster,1641711,1641711,SG,28
98fe7a57-6471-417f-abe8-683c86c79813,6649560,6649560,,Collin Murray-Boyles,activeRoster,1642867,1642867,PF,28
746d8995-b7ec-4ec6-8003-d3ed51afc759,0,5700000,,Jordan Nwora,capHold,1629670,1629670,SF,28
a4715451-dc29-4f3a-8978-b705a65e69c8,4065720,4065720,,Allen Graves,activeRoster,1643512,1643512,PF,28
2c9de6e5-183d-4952-972f-83cffdd38666,3811800,3811800,,Ja'Kobe Walter,activeRoster,1642266,1642266,SG,28
9c5daa96-61e3-478b-85ae-e79021ff25b0,0,2449421,,Will Barton,capHold,203115,203115,"SG, SF",28
549b078f-e320-4ddd-8ba3-60399fa47fbd,0,2449421,,Garrett Temple,capHold,202066,202066,"SG, SF, PG",28
d5bd420e-6112-4cae-9a75-d95891dcd88f,3876529,2449421,,Kyle Anderson,activeRoster,203937,203937,"SF, PF",28
43417305-1b05-40ec-a3fa-4ad4125d8102,0,2449421,,A.J. Lawson,capHold,1630639,1630639,SG,28
cb1e27de-eba0-44ac-9028-9c64c3bae3a3,2406205,2406205,,Trayce Jackson-Davis,activeRoster,1631218,1631218,"C, PF",28
a1c22cab-dd87-4341-8d21-85757cffbf7c,2296271,2296271,,Jamal Shead,activeRoster,1642347,1642347,PG,28
8ca041d0-c4c0-49f2-a4c7-7798e52cd8b6,2296271,2296271,,Jamison Battle,restOfSeason,1642419,1642419,SF,28
befba63d-5ced-4660-b203-4863a57e3266,2185116,2185116,,Alijah Martin,activeRoster,1642918,1642918,SG,28
bae38670-acb9-4c71-9316-53313cd3088b,0,0,,Chucky Hepburn,twoWay,1642935,1642935,PG,28
7a34c1e0-ffe2-4fe9-a1c4-3108c0539bd5,49000000,49000000,,Jaren Jackson Jr.,activeRoster,1628991,1628991,"C, PF",29
14e5e0aa-ac9f-4596-80c6-02976f39920d,46113154,46113154,,Lauri Markkanen,activeRoster,1628374,1628374,"PF, SF",29
7d2d36bf-6fc9-40c7-a763-36a233d567f7,13195320,13195320,,Darryn Peterson,activeRoster,1643408,1643408,SG,29
bf3df106-00a4-4d7b-9078-de95e47d07b5,11458333,11458333,,Jusuf Nurkić,activeRoster,203994,203994,C,29
e68290f5-1853-49fe-8cd7-e7b88a88b2ea,9523080,9523080,,Ace Bailey,activeRoster,1642846,1642846,SF,29
2115be01-9524-40e1-ab48-92ecb9a031f1,0,7885000,,Kevin Love,capHold,201567,201567,"PF, C",29
3dde3f36-ce0c-4cdd-a2aa-1f212220409d,6563925,6563925,,Keyonte George,activeRoster,1641718,1641718,"PG, SG",29
1ea6008f-7e1e-495f-b51a-593f5c63e504,6165000,6165000,,John Konchar,activeRoster,1629723,1629723,"SG, SF",29
ca2c6638-3224-4ba0-b96a-18ea0e20889f,6015600,6015600,,Cody Williams,activeRoster,1642262,1642262,SG,29
c3a7c397-5b51-415e-b7ef-1d4a5360648c,6000000,6000000,,Jaxson Hayes,activeRoster,1629637,1629637,C,29
4193c098-031f-469e-8611-7c169a301f96,6000000,6000000,,Josh Okogie,activeRoster,1629006,1629006,SG,29
cc32ac32-9a2d-4d7d-b10d-f647174c3340,4862237,4862237,,Brice Sensabaugh,activeRoster,1641729,1641729,SF,29
77526986-e6fc-4035-af3d-06bbaf767333,3850000,3850000,,Svi Mykhailiuk,activeRoster,1629004,1629004,SF,29
31a61aea-40cc-488a-af03-4c60c081b67d,3506659,3506659,,Mo Bamba,activeRoster,1628964,1628964,C,29
da3a5253-9e69-4509-8afa-fe3b6125aa24,3000000,3000000,,Kyle Filipowski,activeRoster,1642271,1642271,C,29
2b54645e-d7ae-4fa0-943e-fa275f5caabe,2763960,2763960,,Isaiah Collier,activeRoster,1642268,1642268,PG,29
fb1fce02-7faf-46f7-88c6-6dea4c44c934,0,2449421,,Elijah Harkless,capHold,1641989,1641989,SG,29
49e2a549-880a-4455-978b-0902254ed5fe,0,2449421,,Oscar Tshiebwe,capHold,1631131,1631131,"C, PF",29
732e0caf-c8e0-474c-bdf1-92b864f2f941,0,2185116,,Bez Mbeng,capHold,1643016,1643016,SG,29
46a0cf0d-2839-4929-ad3c-09d5583e01ff,0,2185116,,Hayden Gray,capHold,1643060,1643060,SG,29
aaa5778e-13ea-40a0-abe8-e275ce2237c8,0,0,,Trey Alexander,twoWay,1641725,1641725,SG,29
34cd36ad-8e14-48db-9e3d-fb9e3d36255f,0,0,,Blake Hinson,twoWay,1642396,1642396,SF,29
25c906e3-8548-4732-89f5-8306b2217fe9,0,0,,Tamar Bates,twoWay,1642926,1642926,SG,29
ebdacb0e-c3ab-4380-b83c-095b3d2d6f8a,58456566,58456566,,Anthony Davis,activeRoster,203076,203076,"PF, C",30
bc1706d8-e6e4-43cb-b5e8-4b85886f7ba7,49488300,49488300,,Trae Young,activeRoster,1629027,1629027,PG,30
4da87f0a-53cb-4be3-add2-d4e47ad3b986,0,23175077,,Ian Mahinmi,capHold,101133,101133,C,30
e1a99524-9a3c-4230-8198-1ce02f31724a,14748000,14748000,,AJ Dybantsa,activeRoster,1643407,1643407,SF,30
7a5977e6-62c5-410b-bc7b-e0b32ec00cc4,12370680,12370680,,Alex Sarr,activeRoster,1642259,1642259,"C, PF",30
0f723f7c-44d8-4728-a425-4b38e5572303,9240012,9240012,,Bilal Coulibaly,activeRoster,1641731,1641731,"SF, SG",30
3e1a631b-ac7c-4706-8dca-ce6c90ba4b3f,8649600,8649600,,Tre Johnson,activeRoster,1642848,1642848,SG,30
d2b6c17e-e895-48b7-8958-6f65fafaf3a1,8104000,8104000,,Deandre Ayton,activeRoster,1629028,1629028,C,30
9c9262c6-ffc0-42a0-8d65-33e19efc5da7,0,6825000,,Kendrick Nunn,capHold,1629134,1629134,"SG, PG",30
455b06ed-ee77-458d-8841-3a2f579d38d4,5591122,5591122,,Khris Middleton,activeRoster,203114,203114,"SF, SG",30
6146df9f-ccc2-4cc1-9ebf-4913173a1c5c,5458310,5458310,,Cam Whitmore,activeRoster,1641715,1641715,SF,30
fb6d4553-e76a-43a3-86bb-95c277c9a673,4900560,4900560,,Bub Carrington,activeRoster,1642267,1642267,PG,30
a8b8c025-7921-4784-a463-5972f81865d4,3688320,3688320,,Will Riley,activeRoster,1642860,1642860,SF,30
05af4ec9-3408-4132-943a-67a1182e68a0,3108000,3108000,,Kyshawn George,activeRoster,1642273,1642273,"SG, SF",30
e96cd861-915f-41f9-a0d6-486d9a214450,3000000,3000000,,Tristan Vukcevic,restOfSeason,1641774,1641774,C,30
8d4d1f41-0431-4b22-8c72-69584bc1e204,2667944,2667944,,Justin Champagnie,restOfSeason,1630551,1630551,SF,30
bc8a7600-f253-4511-909f-1a9836c21f8c,0,2449421,,Tomas Satoransky,capHold,203107,203107,"SG, PG, SF",30
6a37e005-9e9f-4ff2-9c55-5b561643a302,0,2449421,,Anthony Gill,capHold,1630264,1630264,PF,30
cf29b659-9b0f-44c5-9d3e-4537452698a2,0,2449421,,Ty Lawson,capHold,201951,201951,PG,30
